website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag
https://telegram.me/AlnsrArmy,e2b64cd8-970e-4bc4-949f-6c39d4c9b0d2,2025-04-30 20:16:39,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://telegram.me/AlnsrArmy,ef14a034-a4c4-4f50-878e-001449d16c7b,2025-04-30 20:48:07,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://telegram.me/AlnsrArmy,ce6b7d55-f0d5-42b3-ae38-e0bcf117f80f,2025-04-30 21:19:36,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://telegram.me/AlnsrArmy,c776134e-d67b-4a55-9206-f8f49867b0fd,2025-04-30 21:51:28,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://telegram.me/AlnsrArmy,29e2cbeb-03a0-4540-b9a9-4216b5ed6ce0,2025-04-30 22:23:14,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://telegram.me/AlnsrArmy,e72de950-2402-41b2-9742-d74941cd8f57,2025-04-30 22:54:44,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://telegram.me/AlnsrArmy,11196cbb-0a80-4731-b02d-c8395ecd8fe7,2025-04-30 23:26:00,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://telegram.me/AlnsrArmy,7fe9f470-3a7a-4e55-863f-69a2906d61d1,2025-04-30 23:57:43,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://telegram.me/AlnsrArmy,884b3c60-0222-4b19-aec2-69ba5411ee32,2025-05-01 00:29:01,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
https://telegram.me/AlnsrArmy,d2ca38c1-2a5e-4e82-a73f-90f5d0def7cd,2025-05-01 01:00:57,{},0,[],0,0,0,0,0,[],0,0,0,0,0,0,[],0,0,0,0,0,[],0,0,0,0,0,{},{},0,0,0,0,0,0,5,True,False
