website,id,date,layer_counts,all_packet_count,all_packet_sizes,all_packet_total_size,all_packet_min_size,all_packet_max_size,all_packet_average_size,tcp_packet_count,tcp_packet_sizes,tcp_packet_total_size,tcp_packet_min_size,tcp_packet_max_size,tcp_packet_average_size,udp_count,udp_packet_count,udp_packet_sizes,udp_packet_total_size,udp_packet_min_size,udp_packet_max_size,udp_packet_average_size,ip_packet_count,ip_packet_sizes,ip_packet_total_size,ip_packet_min_size,ip_packet_max_size,ip_packet_average_size,dns_count,dns_query_types,dns_response_codes,dns_incomplete_transactions,data_count,data_total_payload_size,data_min_payload_size,data_max_payload_size,data_avg_payload_size,param_frag_size,param_tcp_frag,param_record_frag,tcp_count,tcp_retransmissions,tcp_duplicate_acks,tcp_fast_retransmissions,tcp_retransmission_percentage,tcp_min_rtt,tcp_max_rtt,tcp_avg_rtt,ip_count,ip_fragmented,ip_fragmentation_percentage
http://www.eghtesadban.com/,c7a6d437-4ff7-47ca-a63e-3435836368c4,2025-05-06 02:43:51,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,bb71a82e-4456-4432-833c-373c0205dc5d,2025-05-06 03:13:49,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,11d06d63-5117-4ff4-8449-5bbf7dbb2291,2025-05-06 03:43:44,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,077d88c9-2f4f-4867-b4bd-53c5bc54b2cc,2025-05-06 04:13:34,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,82cac2fd-938c-4527-8edd-5163be37e637,2025-05-06 04:43:25,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,013d7f70-14de-4a6d-89ff-3cde33dca20b,2025-05-06 05:13:18,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,6a73f442-6090-4607-b397-5b5eda92aa44,2025-05-06 05:43:07,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,a0c1b55e-7887-4b9e-8d51-a779086fbc73,2025-05-06 06:13:05,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,bf96591a-ba33-4211-8889-003a05fd3695,2025-05-06 06:43:06,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,24046031-ce4d-4b50-9466-7352013fed82,2025-05-06 07:13:08,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,affa0b82-b076-4d47-ac23-fc77f7bde115,2025-05-06 07:42:58,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,82028675-b671-4cb9-b7ae-75b387300992,2025-05-06 08:12:57,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,9999e5d3-ce9b-4ad5-8410-3375932a16f5,2025-05-06 08:42:55,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,d8553cc0-dbb4-4249-aaf7-e2495a0156d6,2025-05-06 09:12:53,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,7388bb62-8ee3-47ab-964b-c14df416a3ac,2025-05-06 10:12:33,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,3100c16d-ea93-488c-851b-3c9eb593a419,2025-05-06 10:42:39,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
http://www.eghtesadban.com/,7ae30312-f7f8-4e33-ba97-afbae740b0b3,2025-05-06 11:12:32,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,0,0,[],0,0,0,0,0,[],0,0,0,0.0,0,{},{},0.0,0.0,0.0,0.0,0.0,0.0,5.0,True,False,,,,,,,,,,,
https://www.sts.pl/,bf8c5f83-4df5-4a19-a0d0-cd740c669143,2025-05-05 20:27:44,"{'eth': 92, 'ip': 92, 'tcp': 92, 'tls': 46, 'DATA': 8, '_ws.malformed': 1}",92,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 66, 216, 66, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 66, 97, 66, 67, 78, 594, 1457, 2848, 5630, 12222, 66, 66, 1457, 1457, 2848, 5630, 66, 66, 12585, 66, 26726, 2623, 66, 13344, 66, 19172, 66, 14081, 17070, 66, 32450, 8309, 66, 66, 38951, 66, 66, 66, 66]",231039,66,38951,2511.293478260869,92,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 66, 216, 66, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 66, 97, 66, 67, 78, 594, 1457, 2848, 5630, 12222, 66, 66, 1457, 1457, 2848, 5630, 66, 66, 12585, 66, 26726, 2623, 66, 13344, 66, 19172, 66, 14081, 17070, 66, 32450, 8309, 66, 66, 38951, 66, 66, 66, 66]",231039,66,38951,2511.293478260869,0,0,[],0,0,0,0,92,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 66, 216, 66, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 66, 97, 66, 67, 78, 594, 1457, 2848, 5630, 12222, 66, 66, 1457, 1457, 2848, 5630, 66, 66, 12585, 66, 26726, 2623, 66, 13344, 66, 19172, 66, 14081, 17070, 66, 32450, 8309, 66, 66, 38951, 66, 66, 66, 66]",231039,66,38951,2511.293478260869,0,{},{},0.0,8.0,0.0,0.0,0.0,0.0,5.0,True,False,92.0,0.0,0,0.0,0.0,9.27e-06,0.013099225,0.0012682673571428,92.0,0.0,0.0
https://www.sts.pl/,94920eee-0c19-475b-8b66-b87787848ada,2025-05-05 20:57:43,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,[],0,0,0,0,0,{},{},0,0,0,0,0.0,False,,,,,,,,,,,,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,5.0,True
https://www.sts.pl/,37d3816d-0904-442d-ac1d-852a4fee8020,2025-05-05 21:27:39,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,[],0,0,0,0,0,{},{},0,0,0,0,0.0,False,,,,,,,,,,,,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,5.0,True
https://www.sts.pl/,8a765a5a-3ac6-4c94-9432-7bc27e9032cf,2025-05-05 21:57:32,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,[],0,0,0,0,0,{},{},0,0,0,0,0.0,False,,,,,,,,,,,,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,5.0,True
https://www.sts.pl/,c437667b-ac87-4d3c-8921-58e9cfee3efb,2025-05-05 22:27:22,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,[],0,0,0,0,0,{},{},0,0,0,0,0.0,False,,,,,,,,,,,,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,5.0,True
https://www.sts.pl/,2afe5b7d-d84a-47b8-a691-b7aa3f753396,2025-05-05 22:57:14,"{'eth': 133, 'ip': 133, 'tcp': 133, 'tls': 66, 'DATA': 15}",133,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 66, 216, 66, 66, 66, 66, 66, 626, 66, 66, 76, 76, 76, 67, 97, 66, 66, 595, 1457, 2848, 66, 66, 66, 4239, 5630, 66, 66, 1457, 2848, 2848, 2848, 1457, 2848, 4239, 66, 66, 66, 66, 66, 66, 66, 491, 1457, 1457, 2848, 66, 66, 66, 66, 4239, 5630, 8490, 7522, 66, 66, 1730, 66, 3181, 66, 2558, 66, 1935, 66, 2302, 66, 2882, 66, 14034, 66, 1474, 66, 14146, 66, 16962, 1077, 2639, 66, 66, 66, 1474, 66, 29490, 66, 1474, 66, 15554, 66, 24002, 66, 18369, 66, 66, 66, 66]",233755,66,29490,1757.5563909774437,133,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 66, 216, 66, 66, 66, 66, 66, 626, 66, 66, 76, 76, 76, 67, 97, 66, 66, 595, 1457, 2848, 66, 66, 66, 4239, 5630, 66, 66, 1457, 2848, 2848, 2848, 1457, 2848, 4239, 66, 66, 66, 66, 66, 66, 66, 491, 1457, 1457, 2848, 66, 66, 66, 66, 4239, 5630, 8490, 7522, 66, 66, 1730, 66, 3181, 66, 2558, 66, 1935, 66, 2302, 66, 2882, 66, 14034, 66, 1474, 66, 14146, 66, 16962, 1077, 2639, 66, 66, 66, 1474, 66, 29490, 66, 1474, 66, 15554, 66, 24002, 66, 18369, 66, 66, 66, 66]",233755,66,29490,1757.5563909774437,0,0,[],0,0,0,0,133,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 66, 216, 66, 66, 66, 66, 66, 626, 66, 66, 76, 76, 76, 67, 97, 66, 66, 595, 1457, 2848, 66, 66, 66, 4239, 5630, 66, 66, 1457, 2848, 2848, 2848, 1457, 2848, 4239, 66, 66, 66, 66, 66, 66, 66, 491, 1457, 1457, 2848, 66, 66, 66, 66, 4239, 5630, 8490, 7522, 66, 66, 1730, 66, 3181, 66, 2558, 66, 1935, 66, 2302, 66, 2882, 66, 14034, 66, 1474, 66, 14146, 66, 16962, 1077, 2639, 66, 66, 66, 1474, 66, 29490, 66, 1474, 66, 15554, 66, 24002, 66, 18369, 66, 66, 66, 66]",233755,66,29490,1757.5563909774437,0,{},{},0.0,15.0,0.0,0.0,0.0,0.0,5.0,True,False,133.0,0.0,0,0.0,0.0,6.24e-06,0.040558798,0.001075144296875,133.0,0.0,0.0
https://www.sts.pl/,306cb68a-2c2b-406a-8d60-b8bb4686760b,2025-05-05 23:27:03,"{'eth': 145, 'ip': 145, 'tcp': 145, 'tls': 72, 'DATA': 14}",145,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 66, 216, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 66, 97, 66, 66, 594, 1457, 66, 66, 1457, 2848, 5630, 1457, 66, 66, 66, 66, 2848, 5630, 11619, 1457, 2848, 66, 66, 66, 66, 66, 5630, 7021, 66, 66, 7099, 66, 7523, 66, 66, 1729, 1935, 66, 2558, 1679, 2558, 66, 66, 66, 12695, 6876, 66, 66, 32450, 2242, 66, 66, 3598, 66, 1474, 66, 12575, 66, 4317, 66, 8568, 66, 4290, 66, 8595, 4317, 66, 66, 3282, 66, 4317, 4317, 66, 66, 4317, 8568, 4317, 4317, 3289, 66, 66, 66, 66, 66, 2882, 66, 3783, 97, 66, 66, 66, 66, 66]",234546,66,32450,1617.558620689655,145,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 66, 216, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 66, 97, 66, 66, 594, 1457, 66, 66, 1457, 2848, 5630, 1457, 66, 66, 66, 66, 2848, 5630, 11619, 1457, 2848, 66, 66, 66, 66, 66, 5630, 7021, 66, 66, 7099, 66, 7523, 66, 66, 1729, 1935, 66, 2558, 1679, 2558, 66, 66, 66, 12695, 6876, 66, 66, 32450, 2242, 66, 66, 3598, 66, 1474, 66, 12575, 66, 4317, 66, 8568, 66, 4290, 66, 8595, 4317, 66, 66, 3282, 66, 4317, 4317, 66, 66, 4317, 8568, 4317, 4317, 3289, 66, 66, 66, 66, 66, 2882, 66, 3783, 97, 66, 66, 66, 66, 66]",234546,66,32450,1617.558620689655,0,0,[],0,0,0,0,145,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 66, 216, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 66, 97, 66, 66, 594, 1457, 66, 66, 1457, 2848, 5630, 1457, 66, 66, 66, 66, 2848, 5630, 11619, 1457, 2848, 66, 66, 66, 66, 66, 5630, 7021, 66, 66, 7099, 66, 7523, 66, 66, 1729, 1935, 66, 2558, 1679, 2558, 66, 66, 66, 12695, 6876, 66, 66, 32450, 2242, 66, 66, 3598, 66, 1474, 66, 12575, 66, 4317, 66, 8568, 66, 4290, 66, 8595, 4317, 66, 66, 3282, 66, 4317, 4317, 66, 66, 4317, 8568, 4317, 4317, 3289, 66, 66, 66, 66, 66, 2882, 66, 3783, 97, 66, 66, 66, 66, 66]",234546,66,32450,1617.558620689655,0,{},{},0.0,14.0,0.0,0.0,0.0,0.0,5.0,True,False,145.0,0.0,0,0.0,0.0,4.8e-06,0.043510966,0.0011945834857142,145.0,0.0,0.0
https://www.sts.pl/,cf1f4e28-8ec7-4b10-b50d-0073db6b5af2,2025-05-05 23:57:02,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,[],0,0,0,0,0,{},{},0,0,0,0,0.0,False,,,,,,,,,,,,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,5.0,True
https://www.sts.pl/,afa585c8-0a4a-42c9-a8fd-781cedad1a9c,2025-05-06 00:27:03,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,[],0,0,0,0,0,{},{},0,0,0,0,0.0,False,,,,,,,,,,,,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,5.0,True
https://www.sts.pl/,e505b590-9b29-4f80-a64e-3ce8b25d29f1,2025-05-06 00:56:56,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,[],0,0,0,0,0,{},{},0,0,0,0,0.0,False,,,,,,,,,,,,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,5.0,True
https://www.sts.pl/,f9744cf5-e4fc-4adf-90b5-31b9e3e497c3,2025-05-06 01:26:56,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,[],0,0,0,0,0,{},{},0,0,0,0,0.0,False,,,,,,,,,,,,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,5.0,True
https://www.sts.pl/,becf7e5d-a8e1-47ae-a692-b009e3c25935,2025-05-06 01:56:48,{},0,[],0,0,0,0.0,0,[],0,0,0,0.0,[],0,0,0,0,0,{},{},0,0,0,0,0.0,False,,,,,,,,,,,,0.0,0.0,[],0.0,0.0,0.0,0.0,0.0,0.0,5.0,True
https://www.sts.pl/,5202754e-f6c8-4047-98df-b8c7d8b64ddb,2025-05-06 02:26:43,"{'eth': 122, 'ip': 122, 'tcp': 122, 'tls': 60, 'DATA': 10}",122,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 216, 66, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 97, 66, 66, 595, 1457, 2848, 5630, 66, 66, 66, 66, 12222, 66, 1457, 2848, 5630, 66, 66, 66, 12585, 2848, 2848, 5549, 66, 66, 66, 66, 12819, 66, 6874, 66, 12721, 3804, 66, 66, 11330, 66, 4793, 2356, 4317, 7540, 66, 66, 66, 12819, 66, 18738, 66, 38065, 83, 828, 66, 66, 66, 4317, 4317, 66, 66, 4317, 4317, 4317, 4317, 842, 97, 66, 66, 66, 66, 66, 66]",233007,66,38065,1909.8934426229507,122,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 216, 66, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 97, 66, 66, 595, 1457, 2848, 5630, 66, 66, 66, 66, 12222, 66, 1457, 2848, 5630, 66, 66, 66, 12585, 2848, 2848, 5549, 66, 66, 66, 66, 12819, 66, 6874, 66, 12721, 3804, 66, 66, 11330, 66, 4793, 2356, 4317, 7540, 66, 66, 66, 12819, 66, 18738, 66, 38065, 83, 828, 66, 66, 66, 4317, 4317, 66, 66, 4317, 4317, 4317, 4317, 842, 97, 66, 66, 66, 66, 66, 66]",233007,66,38065,1909.8934426229507,0,0,[],0,0,0,0,122,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 993, 66, 66, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 216, 66, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 97, 66, 66, 595, 1457, 2848, 5630, 66, 66, 66, 66, 12222, 66, 1457, 2848, 5630, 66, 66, 66, 12585, 2848, 2848, 5549, 66, 66, 66, 66, 12819, 66, 6874, 66, 12721, 3804, 66, 66, 11330, 66, 4793, 2356, 4317, 7540, 66, 66, 66, 12819, 66, 18738, 66, 38065, 83, 828, 66, 66, 66, 4317, 4317, 66, 66, 4317, 4317, 4317, 4317, 842, 97, 66, 66, 66, 66, 66, 66]",233007,66,38065,1909.8934426229507,0,{},{},0.0,10.0,0.0,0.0,0.0,0.0,5.0,True,False,122.0,0.0,0,0.0,0.0,3.88e-06,0.043098335,0.0014282753620689,122.0,0.0,0.0
https://www.sts.pl/,e447051a-224f-4f09-942c-306add874b00,2025-05-06 02:56:39,"{'eth': 98, 'ip': 98, 'tcp': 98, 'tls': 48, 'DATA': 10}",98,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 993, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 216, 66, 66, 66, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 66, 97, 66, 66, 597, 1457, 2848, 7021, 66, 66, 66, 66, 10831, 66, 1457, 2848, 66, 66, 5630, 12585, 66, 66, 28117, 2623, 66, 66, 12721, 3804, 5673, 10450, 66, 66, 66, 66, 4674, 66, 32450, 2595, 66, 66, 37289, 66, 33853, 66, 66, 66, 66]",231425,66,37289,2361.4795918367345,98,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 993, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 216, 66, 66, 66, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 66, 97, 66, 66, 597, 1457, 2848, 7021, 66, 66, 66, 66, 10831, 66, 1457, 2848, 66, 66, 5630, 12585, 66, 66, 28117, 2623, 66, 66, 12721, 3804, 5673, 10450, 66, 66, 66, 66, 4674, 66, 32450, 2595, 66, 66, 37289, 66, 33853, 66, 66, 66, 66]",231425,66,37289,2361.4795918367345,0,0,[],0,0,0,0,98,"[74, 74, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 66, 993, 66, 66, 66, 66, 66, 66, 66, 4905, 66, 76, 76, 76, 76, 76, 76, 76, 76, 76, 76, 66, 216, 66, 66, 66, 66, 66, 66, 66, 66, 626, 66, 76, 76, 76, 67, 66, 97, 66, 66, 597, 1457, 2848, 7021, 66, 66, 66, 66, 10831, 66, 1457, 2848, 66, 66, 5630, 12585, 66, 66, 28117, 2623, 66, 66, 12721, 3804, 5673, 10450, 66, 66, 66, 66, 4674, 66, 32450, 2595, 66, 66, 37289, 66, 33853, 66, 66, 66, 66]",231425,66,37289,2361.4795918367345,0,{},{},0.0,10.0,0.0,0.0,0.0,0.0,5.0,True,False,98.0,0.0,0,0.0,0.0,6.54e-06,0.043856895,0.0015870941063829,98.0,0.0,0.0
